Track Name,Artist,Streams,Date,Region,Continent,Ranking
Shape of You,Ed Sheeran,1245745,2017-01-29,us,NA,2.0
Shape of You,Ed Sheeran,1396777,2017-01-30,us,NA,2.0
Shape of You,Ed Sheeran,1481081,2017-01-31,us,NA,2.0
Shape of You,Ed Sheeran,1506592,2017-02-01,us,NA,2.0
Shape of You,Ed Sheeran,1500841,2017-02-02,us,NA,2.0
Shape of You,Ed Sheeran,1520446,2017-02-03,us,NA,2.0
Shape of You,Ed Sheeran,1442737,2017-02-04,us,NA,2.0
Shape of You,Ed Sheeran,1404240,2017-02-05,us,NA,2.0
Shape of You,Ed Sheeran,1334266,2017-02-06,us,NA,2.0
Shape of You,Ed Sheeran,1493467,2017-02-07,us,NA,2.0
Shape of You,Ed Sheeran,1521995,2017-02-08,us,NA,2.0
Shape of You,Ed Sheeran,1467892,2017-02-09,us,NA,2.0
Shape of You,Ed Sheeran,1519600,2017-02-10,us,NA,2.0
Shape of You,Ed Sheeran,1463294,2017-02-11,us,NA,2.0
Shape of You,Ed Sheeran,1351553,2017-02-12,us,NA,2.0
Shape of You,Ed Sheeran,1512262,2017-02-13,us,NA,2.0
Shape of You,Ed Sheeran,1578630,2017-02-14,us,NA,2.0
Shape of You,Ed Sheeran,1605245,2017-02-15,us,NA,2.0
Shape of You,Ed Sheeran,1609218,2017-02-16,us,NA,2.0
Shape of You,Ed Sheeran,1677614,2017-02-17,us,NA,2.0
Shape of You,Ed Sheeran,1578343,2017-02-18,us,NA,2.0
Shape of You,Ed Sheeran,1425527,2017-02-19,us,NA,2.0
Shape of You,Ed Sheeran,1500361,2017-02-20,us,NA,2.0
Shape of You,Ed Sheeran,1522352,2017-02-21,us,NA,2.0
Shape of You,Ed Sheeran,1551718,2017-02-22,us,NA,2.0
Shape of You,Ed Sheeran,1575915,2017-02-23,us,NA,1.0
Shape of You,Ed Sheeran,1614043,2017-02-24,us,NA,2.0
Shape of You,Ed Sheeran,1513199,2017-02-25,us,NA,2.0
Shape of You,Ed Sheeran,1366885,2017-02-26,us,NA,2.0
Shape of You,Ed Sheeran,1429810,2017-02-27,us,NA,2.0
Shape of You,Ed Sheeran,1537623,2017-02-28,us,NA,2.0
Shape of You,Ed Sheeran,1546033,2017-03-01,us,NA,2.0
Shape of You,Ed Sheeran,1539636,2017-03-02,us,NA,2.0
Shape of You,Ed Sheeran,2160086,2017-03-03,us,NA,2.0
Shape of You,Ed Sheeran,2089935,2017-03-04,us,NA,2.0
Shape of You,Ed Sheeran,1854260,2017-03-05,us,NA,2.0
Shape of You,Ed Sheeran,2069243,2017-03-06,us,NA,1.0
Shape of You,Ed Sheeran,2060254,2017-03-07,us,NA,2.0
Shape of You,Ed Sheeran,2042042,2017-03-08,us,NA,2.0
Shape of You,Ed Sheeran,1990545,2017-03-09,us,NA,2.0
Shape of You,Ed Sheeran,1957676,2017-03-10,us,NA,2.0
Shape of You,Ed Sheeran,1813540,2017-03-11,us,NA,2.0
Shape of You,Ed Sheeran,1629275,2017-03-12,us,NA,2.0
Shape of You,Ed Sheeran,1720875,2017-03-13,us,NA,2.0
Shape of You,Ed Sheeran,1638601,2017-03-14,us,NA,2.0
Shape of You,Ed Sheeran,1643255,2017-03-15,us,NA,2.0
Shape of You,Ed Sheeran,1629596,2017-03-16,us,NA,2.0
Shape of You,Ed Sheeran,1662621,2017-03-17,us,NA,2.0
Shape of You,Ed Sheeran,1553110,2017-03-18,us,NA,2.0
Shape of You,Ed Sheeran,1420535,2017-03-19,us,NA,2.0
Shape of You,Ed Sheeran,1500825,2017-03-20,us,NA,2.0
Shape of You,Ed Sheeran,1507539,2017-03-21,us,NA,2.0
Shape of You,Ed Sheeran,1489788,2017-03-22,us,NA,2.0
Shape of You,Ed Sheeran,1470036,2017-03-23,us,NA,2.0
Shape of You,Ed Sheeran,1537659,2017-03-24,us,NA,2.0
Shape of You,Ed Sheeran,1462685,2017-03-25,us,NA,2.0
Shape of You,Ed Sheeran,1304568,2017-03-26,us,NA,2.0
Shape of You,Ed Sheeran,1407802,2017-03-27,us,NA,2.0
Shape of You,Ed Sheeran,1441844,2017-03-28,us,NA,2.0
Shape of You,Ed Sheeran,1417713,2017-03-29,us,NA,2.0
Shape of You,Ed Sheeran,1407068,2017-03-30,us,NA,2.0
Shape of You,Ed Sheeran,1413661,2017-03-31,us,NA,2.0
Shape of You,Ed Sheeran,1341730,2017-04-01,us,NA,2.0
Shape of You,Ed Sheeran,1216448,2017-04-02,us,NA,2.0
Shape of You,Ed Sheeran,1284291,2017-04-03,us,NA,2.0
Shape of You,Ed Sheeran,1281457,2017-04-04,us,NA,2.0
Shape of You,Ed Sheeran,1253745,2017-04-05,us,NA,2.0
Shape of You,Ed Sheeran,1225350,2017-04-06,us,NA,2.0
Shape of You,Ed Sheeran,1282031,2017-04-07,us,NA,2.0
Shape of You,Ed Sheeran,1219716,2017-04-08,us,NA,2.0
Shape of You,Ed Sheeran,1115381,2017-04-09,us,NA,2.0
Shape of You,Ed Sheeran,1191867,2017-04-10,us,NA,2.0
Shape of You,Ed Sheeran,1182201,2017-04-11,us,NA,2.0
Shape of You,Ed Sheeran,1170086,2017-04-12,us,NA,2.0
Shape of You,Ed Sheeran,1201401,2017-04-13,us,NA,2.0
Shape of You,Ed Sheeran,1230182,2017-04-14,us,NA,2.0
Shape of You,Ed Sheeran,1116921,2017-04-15,us,NA,2.0
Shape of You,Ed Sheeran,999544,2017-04-16,us,NA,2.0
Shape of You,Ed Sheeran,1082788,2017-04-17,us,NA,2.0
Shape of You,Ed Sheeran,1101605,2017-04-18,us,NA,2.0
Shape of You,Ed Sheeran,1062657,2017-04-19,us,NA,2.0
Shape of You,Ed Sheeran,1057795,2017-04-20,us,NA,2.0
Shape of You,Ed Sheeran,1096840,2017-04-21,us,NA,2.0
Shape of You,Ed Sheeran,1044663,2017-04-22,us,NA,2.0
Shape of You,Ed Sheeran,954349,2017-04-23,us,NA,2.0
Shape of You,Ed Sheeran,1008354,2017-04-24,us,NA,2.0
Shape of You,Ed Sheeran,1032078,2017-04-25,us,NA,2.0
Shape of You,Ed Sheeran,1027157,2017-04-26,us,NA,2.0
Shape of You,Ed Sheeran,1003725,2017-04-27,us,NA,2.0
Shape of You,Ed Sheeran,1025583,2017-04-28,us,NA,2.0
Shape of You,Ed Sheeran,983133,2017-04-29,us,NA,2.0
Shape of You,Ed Sheeran,888243,2017-04-30,us,NA,2.0
Shape of You,Ed Sheeran,927095,2017-05-01,us,NA,2.0
Shape of You,Ed Sheeran,945614,2017-05-02,us,NA,2.0
Shape of You,Ed Sheeran,960950,2017-05-03,us,NA,2.0
Shape of You,Ed Sheeran,949899,2017-05-04,us,NA,2.0
Shape of You,Ed Sheeran,968491,2017-05-05,us,NA,2.0
Shape of You,Ed Sheeran,948430,2017-05-06,us,NA,2.0
Shape of You,Ed Sheeran,857128,2017-05-07,us,NA,2.0
Shape of You,Ed Sheeran,895293,2017-05-08,us,NA,2.0
Shape of You,Ed Sheeran,908541,2017-05-09,us,NA,2.0
Shape of You,Ed Sheeran,902073,2017-05-10,us,NA,2.0
Shape of You,Ed Sheeran,904983,2017-05-11,us,NA,2.0
Shape of You,Ed Sheeran,924818,2017-05-12,us,NA,2.0
Shape of You,Ed Sheeran,898212,2017-05-13,us,NA,2.0
Shape of You,Ed Sheeran,811022,2017-05-14,us,NA,2.0
Shape of You,Ed Sheeran,851173,2017-05-15,us,NA,2.0
Shape of You,Ed Sheeran,873414,2017-05-16,us,NA,2.0
Shape of You,Ed Sheeran,864341,2017-05-17,us,NA,2.0
Shape of You,Ed Sheeran,854248,2017-05-18,us,NA,2.0
Shape of You,Ed Sheeran,864508,2017-05-19,us,NA,2.0
Shape of You,Ed Sheeran,822134,2017-05-20,us,NA,2.0
Shape of You,Ed Sheeran,697735,2017-05-21,us,NA,2.0
Shape of You,Ed Sheeran,713713,2017-05-22,us,NA,2.0
Shape of You,Ed Sheeran,719976,2017-05-23,us,NA,2.0
Shape of You,Ed Sheeran,717142,2017-05-24,us,NA,2.0
Shape of You,Ed Sheeran,723780,2017-05-25,us,NA,2.0
Shape of You,Ed Sheeran,768823,2017-05-26,us,NA,2.0
Shape of You,Ed Sheeran,731085,2017-05-27,us,NA,2.0
Shape of You,Ed Sheeran,647646,2017-05-28,us,NA,2.0
Shape of You,Ed Sheeran,652638,2017-05-29,us,NA,2.0
Shape of You,Ed Sheeran,688549,2017-06-01,us,NA,2.0
Shape of You,Ed Sheeran,664783,2017-06-03,us,NA,2.0
Shape of You,Ed Sheeran,598749,2017-06-04,us,NA,2.0
Shape of You,Ed Sheeran,627066,2017-06-05,us,NA,2.0
Shape of You,Ed Sheeran,673086,2017-06-06,us,NA,2.0
Shape of You,Ed Sheeran,709046,2017-06-07,us,NA,2.0
Shape of You,Ed Sheeran,698433,2017-06-08,us,NA,2.0
Shape of You,Ed Sheeran,709331,2017-06-09,us,NA,2.0
Shape of You,Ed Sheeran,660007,2017-06-10,us,NA,2.0
Shape of You,Ed Sheeran,609893,2017-06-11,us,NA,2.0
Shape of You,Ed Sheeran,650875,2017-06-12,us,NA,2.0
Shape of You,Ed Sheeran,661796,2017-06-13,us,NA,2.0
Shape of You,Ed Sheeran,648797,2017-06-14,us,NA,2.0
Shape of You,Ed Sheeran,661111,2017-06-15,us,NA,2.0
Shape of You,Ed Sheeran,674460,2017-06-16,us,NA,2.0
Shape of You,Ed Sheeran,628600,2017-06-17,us,NA,2.0
Shape of You,Ed Sheeran,564066,2017-06-18,us,NA,2.0
Shape of You,Ed Sheeran,625330,2017-06-19,us,NA,2.0
Shape of You,Ed Sheeran,642156,2017-06-20,us,NA,2.0
Shape of You,Ed Sheeran,633547,2017-06-21,us,NA,2.0
Shape of You,Ed Sheeran,626646,2017-06-22,us,NA,2.0
Shape of You,Ed Sheeran,630907,2017-06-23,us,NA,2.0
Shape of You,Ed Sheeran,597805,2017-06-24,us,NA,2.0
Shape of You,Ed Sheeran,547035,2017-06-25,us,NA,2.0
Shape of You,Ed Sheeran,601444,2017-06-26,us,NA,2.0
Shape of You,Ed Sheeran,606118,2017-06-27,us,NA,2.0
Shape of You,Ed Sheeran,595240,2017-06-28,us,NA,2.0
Shape of You,Ed Sheeran,599433,2017-06-29,us,NA,2.0
Shape of You,Ed Sheeran,625917,2017-06-30,us,NA,2.0
Shape of You,Ed Sheeran,592059,2017-07-01,us,NA,2.0
Shape of You,Ed Sheeran,535819,2017-07-02,us,NA,2.0
Shape of You,Ed Sheeran,570183,2017-07-03,us,NA,2.0
Shape of You,Ed Sheeran,663482,2017-07-04,us,NA,2.0
Shape of You,Ed Sheeran,612377,2017-07-05,us,NA,2.0
Shape of You,Ed Sheeran,586609,2017-07-06,us,NA,2.0
Shape of You,Ed Sheeran,588003,2017-07-07,us,NA,2.0
Shape of You,Ed Sheeran,553289,2017-07-08,us,NA,2.0
Shape of You,Ed Sheeran,514562,2017-07-09,us,NA,2.0
Shape of You,Ed Sheeran,569556,2017-07-10,us,NA,2.0
Shape of You,Ed Sheeran,561506,2017-07-11,us,NA,2.0
Shape of You,Ed Sheeran,564518,2017-07-12,us,NA,2.0
Shape of You,Ed Sheeran,559376,2017-07-13,us,NA,2.0
Shape of You,Ed Sheeran,565681,2017-07-14,us,NA,2.0
Shape of You,Ed Sheeran,527584,2017-07-15,us,NA,2.0
Shape of You,Ed Sheeran,473650,2017-07-16,us,NA,2.0
Shape of You,Ed Sheeran,531303,2017-07-17,us,NA,2.0
Shape of You,Ed Sheeran,537152,2017-07-18,us,NA,2.0
Shape of You,Ed Sheeran,525710,2017-07-19,us,NA,2.0
Shape of You,Ed Sheeran,520942,2017-07-20,us,NA,2.0
Shape of You,Ed Sheeran,530247,2017-07-21,us,NA,2.0
Shape of You,Ed Sheeran,493480,2017-07-22,us,NA,2.0
Shape of You,Ed Sheeran,446163,2017-07-23,us,NA,2.0
Shape of You,Ed Sheeran,494510,2017-07-24,us,NA,2.0
Shape of You,Ed Sheeran,504368,2017-07-25,us,NA,2.0
Shape of You,Ed Sheeran,497123,2017-07-26,us,NA,2.0
Shape of You,Ed Sheeran,503081,2017-07-27,us,NA,2.0
Shape of You,Ed Sheeran,512605,2017-07-28,us,NA,2.0
Shape of You,Ed Sheeran,484347,2017-07-29,us,NA,2.0
Shape of You,Ed Sheeran,443992,2017-07-30,us,NA,2.0
Shape of You,Ed Sheeran,490445,2017-07-31,us,NA,2.0
Shape of You,Ed Sheeran,485333,2017-08-01,us,NA,2.0
Shape of You,Ed Sheeran,478109,2017-08-02,us,NA,2.0
Shape of You,Ed Sheeran,478152,2017-08-03,us,NA,2.0
Shape of You,Ed Sheeran,484363,2017-08-04,us,NA,2.0
Shape of You,Ed Sheeran,459443,2017-08-05,us,NA,2.0
Shape of You,Ed Sheeran,420782,2017-08-06,us,NA,2.0
Shape of You,Ed Sheeran,457835,2017-08-07,us,NA,2.0
Shape of You,Ed Sheeran,459705,2017-08-08,us,NA,2.0
Shape of You,Ed Sheeran,463365,2017-08-09,us,NA,2.0
Shape of You,Ed Sheeran,478830,2017-08-10,us,NA,2.0
Shape of You,Ed Sheeran,474621,2017-08-11,us,NA,2.0
Shape of You,Ed Sheeran,449385,2017-08-12,us,NA,2.0
Shape of You,Ed Sheeran,416585,2017-08-13,us,NA,2.0
Shape of You,Ed Sheeran,449208,2017-08-14,us,NA,2.0
Shape of You,Ed Sheeran,455500,2017-08-15,us,NA,2.0
Shape of You,Ed Sheeran,448329,2017-08-16,us,NA,2.0
Shape of You,Ed Sheeran,450878,2017-08-17,us,NA,2.0
Shape of You,Ed Sheeran,457714,2017-08-18,us,NA,2.0
Shape of You,Ed Sheeran,444863,2017-08-19,us,NA,2.0
Shape of You,Ed Sheeran,408908,2017-08-20,us,NA,2.0
Shape of You,Ed Sheeran,421539,2017-08-21,us,NA,2.0
Shape of You,Ed Sheeran,438679,2017-08-22,us,NA,2.0
Shape of You,Ed Sheeran,437627,2017-08-23,us,NA,2.0
Shape of You,Ed Sheeran,427694,2017-08-24,us,NA,2.0
Shape of You,Ed Sheeran,420398,2017-08-25,us,NA,2.0
Shape of You,Ed Sheeran,420329,2017-08-26,us,NA,2.0
Shape of You,Ed Sheeran,387583,2017-08-27,us,NA,2.0
Shape of You,Ed Sheeran,463666,2017-08-28,us,NA,2.0
Shape of You,Ed Sheeran,430555,2017-08-29,us,NA,2.0
Shape of You,Ed Sheeran,430586,2017-08-30,us,NA,2.0
Shape of You,Ed Sheeran,417783,2017-08-31,us,NA,2.0
Shape of You,Ed Sheeran,424969,2017-09-01,us,NA,2.0
Shape of You,Ed Sheeran,403745,2017-09-02,us,NA,2.0
Shape of You,Ed Sheeran,370746,2017-09-03,us,NA,2.0
Shape of You,Ed Sheeran,382136,2017-09-04,us,NA,2.0
Shape of You,Ed Sheeran,381831,2017-09-05,us,NA,2.0
Shape of You,Ed Sheeran,383342,2017-09-06,us,NA,2.0
Shape of You,Ed Sheeran,388462,2017-09-07,us,NA,2.0
Shape of You,Ed Sheeran,382449,2017-09-08,us,NA,2.0
Shape of You,Ed Sheeran,366650,2017-09-09,us,NA,2.0
Shape of You,Ed Sheeran,334844,2017-09-10,us,NA,2.0
Shape of You,Ed Sheeran,357994,2017-09-11,us,NA,2.0
Shape of You,Ed Sheeran,366313,2017-09-12,us,NA,2.0
Shape of You,Ed Sheeran,365549,2017-09-13,us,NA,2.0
Shape of You,Ed Sheeran,390672,2017-09-14,us,NA,2.0
Shape of You,Ed Sheeran,385462,2017-09-15,us,NA,2.0
Shape of You,Ed Sheeran,368863,2017-09-16,us,NA,2.0
Shape of You,Ed Sheeran,333858,2017-09-17,us,NA,2.0
Shape of You,Ed Sheeran,373777,2017-09-18,us,NA,2.0
Shape of You,Ed Sheeran,373771,2017-09-19,us,NA,2.0
Shape of You,Ed Sheeran,374388,2017-09-20,us,NA,2.0
Shape of You,Ed Sheeran,372241,2017-09-21,us,NA,2.0
Shape of You,Ed Sheeran,387144,2017-09-22,us,NA,2.0
Shape of You,Ed Sheeran,373797,2017-09-23,us,NA,2.0
Shape of You,Ed Sheeran,338399,2017-09-24,us,NA,2.0
Shape of You,Ed Sheeran,357907,2017-09-25,us,NA,2.0
Shape of You,Ed Sheeran,374633,2017-09-26,us,NA,2.0
Shape of You,Ed Sheeran,367651,2017-09-27,us,NA,2.0
Shape of You,Ed Sheeran,363611,2017-09-28,us,NA,2.0
Shape of You,Ed Sheeran,370956,2017-09-29,us,NA,2.0
Shape of You,Ed Sheeran,353153,2017-09-30,us,NA,2.0
Shape of You,Ed Sheeran,322559,2017-10-01,us,NA,2.0
Shape of You,Ed Sheeran,341615,2017-10-02,us,NA,2.0
Shape of You,Ed Sheeran,351703,2017-10-03,us,NA,2.0
Shape of You,Ed Sheeran,354434,2017-10-04,us,NA,2.0
Shape of You,Ed Sheeran,352587,2017-10-05,us,NA,2.0
Shape of You,Ed Sheeran,364578,2017-10-06,us,NA,2.0
Shape of You,Ed Sheeran,344943,2017-10-07,us,NA,2.0
Shape of You,Ed Sheeran,310956,2017-10-08,us,NA,2.0
Shape of You,Ed Sheeran,342459,2017-10-09,us,NA,2.0
Shape of You,Ed Sheeran,340913,2017-10-10,us,NA,2.0
Shape of You,Ed Sheeran,336266,2017-10-11,us,NA,2.0
Shape of You,Ed Sheeran,340486,2017-10-12,us,NA,2.0
Shape of You,Ed Sheeran,351876,2017-10-13,us,NA,2.0
Shape of You,Ed Sheeran,331383,2017-10-14,us,NA,2.0
Shape of You,Ed Sheeran,305298,2017-10-15,us,NA,2.0
Shape of You,Ed Sheeran,330395,2017-10-16,us,NA,2.0
Shape of You,Ed Sheeran,331765,2017-10-17,us,NA,2.0
Shape of You,Ed Sheeran,340258,2017-10-18,us,NA,2.0
Shape of You,Ed Sheeran,338076,2017-10-19,us,NA,2.0
Shape of You,Ed Sheeran,350110,2017-10-20,us,NA,2.0
Shape of You,Ed Sheeran,329960,2017-10-21,us,NA,2.0
Shape of You,Ed Sheeran,300709,2017-10-22,us,NA,2.0
Shape of You,Ed Sheeran,320639,2017-10-23,us,NA,2.0
Shape of You,Ed Sheeran,329761,2017-10-24,us,NA,2.0
Shape of You,Ed Sheeran,333904,2017-10-25,us,NA,2.0
Shape of You,Ed Sheeran,330841,2017-10-26,us,NA,2.0
Shape of You,Ed Sheeran,339002,2017-10-27,us,NA,2.0
Shape of You,Ed Sheeran,314063,2017-10-28,us,NA,2.0
Shape of You,Ed Sheeran,287623,2017-10-29,us,NA,2.0
Shape of You,Ed Sheeran,304906,2017-10-30,us,NA,2.0
Shape of You,Ed Sheeran,301240,2017-10-31,us,NA,2.0
Shape of You,Ed Sheeran,299963,2017-11-01,us,NA,2.0
Shape of You,Ed Sheeran,318758,2017-11-02,us,NA,2.0
Shape of You,Ed Sheeran,331753,2017-11-03,us,NA,2.0
Shape of You,Ed Sheeran,313412,2017-11-04,us,NA,2.0
Shape of You,Ed Sheeran,287626,2017-11-05,us,NA,2.0
Shape of You,Ed Sheeran,309623,2017-11-06,us,NA,2.0
Shape of You,Ed Sheeran,330292,2017-11-07,us,NA,2.0
Shape of You,Ed Sheeran,328403,2017-11-08,us,NA,2.0
Shape of You,Ed Sheeran,331487,2017-11-09,us,NA,2.0
Shape of You,Ed Sheeran,340162,2017-11-10,us,NA,2.0
Shape of You,Ed Sheeran,321348,2017-11-11,us,NA,2.0
Shape of You,Ed Sheeran,293748,2017-11-12,us,NA,2.0
Shape of You,Ed Sheeran,307121,2017-11-13,us,NA,2.0
Shape of You,Ed Sheeran,329865,2017-11-14,us,NA,2.0
Shape of You,Ed Sheeran,331624,2017-11-15,us,NA,2.0
Shape of You,Ed Sheeran,330265,2017-11-16,us,NA,2.0
Shape of You,Ed Sheeran,339442,2017-11-17,us,NA,2.0
Shape of You,Ed Sheeran,330778,2017-11-18,us,NA,2.0
Shape of You,Ed Sheeran,308073,2017-11-19,us,NA,2.0
Shape of You,Ed Sheeran,343602,2017-11-20,us,NA,2.0
Shape of You,Ed Sheeran,339414,2017-11-21,us,NA,2.0
Shape of You,Ed Sheeran,353614,2017-11-22,us,NA,2.0
Shape of You,Ed Sheeran,310379,2017-11-23,us,NA,2.0
Shape of You,Ed Sheeran,267889,2017-11-24,us,NA,2.0
Shape of You,Ed Sheeran,283750,2017-11-25,us,NA,2.0
Shape of You,Ed Sheeran,289787,2017-11-26,us,NA,2.0
Shape of You,Ed Sheeran,299645,2017-11-27,us,NA,2.0
Shape of You,Ed Sheeran,310279,2017-11-28,us,NA,2.0
Shape of You,Ed Sheeran,317399,2017-11-29,us,NA,2.0
Shape of You,Ed Sheeran,322996,2017-11-30,us,NA,2.0
Shape of You,Ed Sheeran,333185,2017-12-01,us,NA,2.0
Shape of You,Ed Sheeran,313771,2017-12-02,us,NA,2.0
Shape of You,Ed Sheeran,287852,2017-12-03,us,NA,2.0
Shape of You,Ed Sheeran,306886,2017-12-04,us,NA,2.0
Shape of You,Ed Sheeran,339390,2017-12-05,us,NA,2.0
Shape of You,Ed Sheeran,384698,2017-12-06,us,NA,2.0
Shape of You,Ed Sheeran,425082,2017-12-07,us,NA,2.0
Shape of You,Ed Sheeran,407380,2017-12-08,us,NA,2.0
Shape of You,Ed Sheeran,368618,2017-12-09,us,NA,2.0
Shape of You,Ed Sheeran,336168,2017-12-10,us,NA,2.0
Shape of You,Ed Sheeran,351794,2017-12-11,us,NA,2.0
Shape of You,Ed Sheeran,359968,2017-12-12,us,NA,2.0
Shape of You,Ed Sheeran,361126,2017-12-13,us,NA,2.0
Shape of You,Ed Sheeran,359785,2017-12-14,us,NA,2.0
Shape of You,Ed Sheeran,361379,2017-12-15,us,NA,2.0
Shape of You,Ed Sheeran,352998,2017-12-16,us,NA,2.0
Shape of You,Ed Sheeran,323365,2017-12-17,us,NA,2.0
Shape of You,Ed Sheeran,334263,2017-12-18,us,NA,2.0
Shape of You,Ed Sheeran,351577,2017-12-19,us,NA,2.0
Shape of You,Ed Sheeran,360162,2017-12-20,us,NA,2.0
Shape of You,Ed Sheeran,367800,2017-12-21,us,NA,2.0
Shape of You,Ed Sheeran,356783,2017-12-22,us,NA,2.0
Shape of You,Ed Sheeran,347264,2017-12-23,us,NA,2.0
Shape of You,Ed Sheeran,308038,2017-12-24,us,NA,2.0
Shape of You,Ed Sheeran,253736,2017-12-25,us,NA,2.0
Shape of You,Ed Sheeran,340554,2017-12-26,us,NA,2.0
Shape of You,Ed Sheeran,390035,2017-12-27,us,NA,2.0
Shape of You,Ed Sheeran,384922,2017-12-28,us,NA,2.0
Shape of You,Ed Sheeran,376709,2017-12-29,us,NA,2.0
Shape of You,Ed Sheeran,376830,2017-12-30,us,NA,2.0
Shape of You,Ed Sheeran,468088,2017-12-31,us,NA,2.0
Shape of You,Ed Sheeran,518154,2018-01-01,us,NA,2.0
Shape of You,Ed Sheeran,388514,2018-01-02,us,NA,2.0
Shape of You,Ed Sheeran,397082,2018-01-03,us,NA,2.0
Shape of You,Ed Sheeran,366680,2018-01-04,us,NA,2.0
Shape of You,Ed Sheeran,362473,2018-01-05,us,NA,2.0
Shape of You,Ed Sheeran,350302,2018-01-06,us,NA,2.0
Shape of You,Ed Sheeran,326365,2018-01-07,us,NA,2.0
Shape of You,Ed Sheeran,343620,2018-01-08,us,NA,2.0
Shape of You,Ed Sheeran,350643,2018-01-09,us,NA,2.0
Shape of You,Ed Sheeran,3896,2017-01-06,sv,NA,51.0
Shape of You,Ed Sheeran,4010,2017-01-07,sv,NA,52.0
Shape of You,Ed Sheeran,3838,2017-01-08,sv,NA,52.0
Shape of You,Ed Sheeran,4126,2017-01-09,sv,NA,53.0
Shape of You,Ed Sheeran,4147,2017-01-10,sv,NA,53.0
Shape of You,Ed Sheeran,4452,2017-01-11,sv,NA,53.0
Shape of You,Ed Sheeran,4494,2017-01-12,sv,NA,53.0
Shape of You,Ed Sheeran,4608,2017-01-13,sv,NA,52.0
Shape of You,Ed Sheeran,4348,2017-01-14,sv,NA,53.0
Shape of You,Ed Sheeran,4049,2017-01-15,sv,NA,52.0
Shape of You,Ed Sheeran,4421,2017-01-16,sv,NA,53.0
Shape of You,Ed Sheeran,4449,2017-01-17,sv,NA,53.0
Shape of You,Ed Sheeran,4422,2017-01-18,sv,NA,53.0
Shape of You,Ed Sheeran,4581,2017-01-19,sv,NA,53.0
Shape of You,Ed Sheeran,4653,2017-01-20,sv,NA,53.0
Shape of You,Ed Sheeran,4509,2017-01-21,sv,NA,52.0
Shape of You,Ed Sheeran,4244,2017-01-22,sv,NA,52.0
Shape of You,Ed Sheeran,4334,2017-01-23,sv,NA,52.0
Shape of You,Ed Sheeran,4568,2017-01-24,sv,NA,53.0
Shape of You,Ed Sheeran,4634,2017-01-25,sv,NA,53.0
Shape of You,Ed Sheeran,4890,2017-01-26,sv,NA,53.0
Shape of You,Ed Sheeran,5026,2017-01-27,sv,NA,53.0
Shape of You,Ed Sheeran,5304,2017-01-28,sv,NA,52.0
Shape of You,Ed Sheeran,4892,2017-01-29,sv,NA,52.0
Shape of You,Ed Sheeran,4833,2017-01-30,sv,NA,53.0
Shape of You,Ed Sheeran,5270,2017-01-31,sv,NA,53.0
Shape of You,Ed Sheeran,5743,2017-02-01,sv,NA,53.0
Shape of You,Ed Sheeran,5662,2017-02-02,sv,NA,53.0
Shape of You,Ed Sheeran,5978,2017-02-03,sv,NA,53.0
Shape of You,Ed Sheeran,5992,2017-02-04,sv,NA,52.0
Shape of You,Ed Sheeran,5897,2017-02-05,sv,NA,52.0
Shape of You,Ed Sheeran,5629,2017-02-06,sv,NA,53.0
Shape of You,Ed Sheeran,6127,2017-02-07,sv,NA,52.0
Shape of You,Ed Sheeran,6555,2017-02-08,sv,NA,50.0
Shape of You,Ed Sheeran,6368,2017-02-09,sv,NA,50.0
Shape of You,Ed Sheeran,6584,2017-02-10,sv,NA,51.0
Shape of You,Ed Sheeran,6736,2017-02-11,sv,NA,49.0
Shape of You,Ed Sheeran,6339,2017-02-12,sv,NA,50.0
Shape of You,Ed Sheeran,6308,2017-02-13,sv,NA,50.0
Shape of You,Ed Sheeran,6756,2017-02-14,sv,NA,50.0
Shape of You,Ed Sheeran,6610,2017-02-15,sv,NA,50.0
Shape of You,Ed Sheeran,6692,2017-02-16,sv,NA,50.0
Shape of You,Ed Sheeran,6928,2017-02-17,sv,NA,50.0
Shape of You,Ed Sheeran,6990,2017-02-18,sv,NA,50.0
Shape of You,Ed Sheeran,6623,2017-02-19,sv,NA,48.0
Shape of You,Ed Sheeran,6440,2017-02-20,sv,NA,50.0
Shape of You,Ed Sheeran,6878,2017-02-21,sv,NA,50.0
Shape of You,Ed Sheeran,6521,2017-02-22,sv,NA,50.0
Shape of You,Ed Sheeran,6746,2017-02-23,sv,NA,49.0
Shape of You,Ed Sheeran,6830,2017-02-24,sv,NA,50.0
Shape of You,Ed Sheeran,7015,2017-02-25,sv,NA,48.0
Shape of You,Ed Sheeran,6251,2017-02-26,sv,NA,48.0
Shape of You,Ed Sheeran,6066,2017-02-27,sv,NA,49.0
Shape of You,Ed Sheeran,6671,2017-02-28,sv,NA,49.0
Shape of You,Ed Sheeran,6664,2017-03-01,sv,NA,48.0
Shape of You,Ed Sheeran,6815,2017-03-02,sv,NA,50.0
Shape of You,Ed Sheeran,7772,2017-03-03,sv,NA,49.0
Shape of You,Ed Sheeran,8373,2017-03-04,sv,NA,49.0
Shape of You,Ed Sheeran,7402,2017-03-05,sv,NA,48.0
Shape of You,Ed Sheeran,7343,2017-03-06,sv,NA,49.0
Shape of You,Ed Sheeran,7705,2017-03-07,sv,NA,50.0
Shape of You,Ed Sheeran,7682,2017-03-08,sv,NA,50.0
Shape of You,Ed Sheeran,7524,2017-03-09,sv,NA,50.0
